GUID,GEOGID,GEOGDESC,T15_2_Y,T15_2_N,T15_2_NS,T15_2_T,T15_3_B,T15_3_OTH,T15_3_N,T15_3_NS,T15_3_T,Proportion for PC,Proportion for BroadBand
2AE1962923FF13A3E055000000000001,ED3409_07021,Tubbrid,92,45,4,141,76,19,43,3,141,65.248,53.901
2AE19629240613A3E055000000000001,ED3409_07022,Tullahought,46,24,0,70,41,9,19,1,70,65.714,58.571
2AE19629241113A3E055000000000001,ED3409_07023,Whitechurch,97,46,5,148,85,25,35,3,148,65.541,57.432
2AE1962922A813A3E055000000000001,ED3409_07024,Attanagh,76,40,0,116,49,28,39,0,116,65.517,42.241
2AE1962921FE13A3E055000000000001,ED3409_07025,Ballyragget,305,207,15,527,331,59,125,12,527,57.875,62.808
2AE1962923BF13A3E055000000000001,ED3409_07026,Castlecomer,495,358,14,867,535,70,251,11,867,57.093,61.707
2AE1962923C513A3E055000000000001,ED3409_07027,Clogh,255,167,25,447,233,67,126,21,447,57.047,52.125
2AE1962923C613A3E055000000000001,ED3409_07028,Clogharinka,52,31,1,84,33,22,27,2,84,61.905,39.286
2AE1962923B713A3E055000000000001,ED3409_07029,Kilmacar,99,49,1,149,69,32,44,4,149,66.443,46.309
2AE1962923C913A3E055000000000001,ED3409_07030,Moneenroe,256,177,12,445,243,54,140,8,445,57.528,54.607
2AE1962923CA13A3E055000000000001,ED3409_07031,Mothell,92,51,9,152,65,37,46,4,152,60.526,42.763
2AE1962923CF13A3E055000000000001,ED3409_07032,Muckalee,122,46,3,171,85,42,42,2,171,71.345,49.708
2AE19629220E13A3E055000000000001,ED3409_07033,Brownsford,37,9,0,46,30,6,10,0,46,80.435,65.217
2AE1962923DB13A3E055000000000001,ED3409_07034,Dysartmoon,67,25,0,92,52,16,24,0,92,72.826,56.522
2AE1962923FD13A3E055000000000001,ED3409_07035,Jerpoint West,63,15,2,80,44,17,17,2,80,78.75,55
2AE1962923C713A3E055000000000001,ED3409_07036,Listerlin,83,32,1,116,74,11,29,2,116,71.552,63.793
2AE1962923E913A3E055000000000001,ED3409_07037,Rosbercon Rural,150,66,12,228,142,28,49,9,228,65.789,62.281
2AE1962923EE13A3E055000000000001,ED3409_07038,Shanbogh,106,46,3,155,96,18,40,1,155,68.387,61.935
2AE1962923F913A3E055000000000001,ED3409_07039,The Rower,200,67,9,276,113,91,63,9,276,72.464,40.942
2AE1962922B313A3E055000000000001,ED3409_07040,Ballinamara,81,32,2,115,50,32,30,3,115,70.435,43.478
2AE1962922B513A3E055000000000001,ED3409_07041,Ballybeagh,65,28,1,94,48,21,23,2,94,69.149,51.064
2AE1962922C413A3E055000000000001,ED3409_07042,Ballycallan,95,49,1,145,54,44,45,2,145,65.517,37.241
2AE1962923C113A3E055000000000001,ED3409_07043,Clara,135,51,4,190,102,43,41,4,190,71.053,53.684
2AE1962923CD13A3E055000000000001,ED3409_07044,Coolcraheen,130,43,3,176,110,21,39,6,176,73.864,62.5
2AE1962923D413A3E055000000000001,ED3409_07045,Dunbell,131,49,3,183,97,36,45,5,183,71.585,53.005
2AE1962923D913A3E055000000000001,ED3409_07046,Dunmore,181,40,5,226,175,19,25,7,226,80.088,77.434
2AE1962923EC13A3E055000000000001,ED3409_07047,Freshford,228,147,5,380,222,35,118,5,380,60,58.421
2AE1962923F213A3E055000000000001,ED3409_07048,Gowran,325,161,11,497,341,36,112,8,497,65.392,68.612
2AE1962923F713A3E055000000000001,ED3409_07049,Grange,219,40,4,263,219,18,25,1,263,83.27,83.27
2AE1962923B213A3E055000000000001,ED3409_07050,Kilkenny Rural,"4,480","1,569",160,"6,209","4,883",384,821,121,"6,209",72.153,78.644
2AE1962923B313A3E055000000000001,ED3409_07051,Kilkieran,144,67,0,211,99,61,47,4,211,68.246,46.919
2AE1962923D013A3E055000000000001,ED3409_07052,Odagh,109,48,3,160,93,19,45,3,160,68.125,58.125
2AE1962923D113A3E055000000000001,ED3409_07053,Outrath,173,54,3,230,168,23,36,3,230,75.217,73.043
2AE1962923D613A3E055000000000001,ED3409_07054,Paulstown,244,87,8,339,251,26,57,5,339,71.976,74.041
2AE1962923E313A3E055000000000001,ED3409_07055,Rathcoole,123,39,0,162,76,48,35,3,162,75.926,46.914
2AE1962923E413A3E055000000000001,ED3409_07056,Rathealy,46,18,1,65,33,13,19,0,65,70.769,50.769
2AE1962923F313A3E055000000000001,ED3409_07057,St. Canice,155,40,1,196,122,38,34,2,196,79.082,62.245
2AE1962923EF13A3E055000000000001,ED3409_07058,Shankill,195,89,6,290,203,20,63,4,290,67.241,70
2AE1962923FB13A3E055000000000001,ED3409_07059,Tiscoffin,109,37,3,149,80,35,32,2,149,73.154,53.691
2AE19629240713A3E055000000000001,ED3409_07060,Tullaroan,61,36,2,99,42,22,33,2,99,61.616,42.424
2AE19629229E13A3E055000000000001,ED3409_07061,Aghaviller,95,47,1,143,81,20,41,1,143,66.434,56.643
2AE1962922C613A3E055000000000001,ED3409_07062,Ballyhale,104,49,1,154,86,25,43,0,154,67.532,55.844
2AE1962921FF13A3E055000000000001,ED3409_07063,Ballyvool,42,16,4,62,35,11,14,2,62,67.742,56.452
2AE19629220B13A3E055000000000001,ED3409_07064,Bennettsbridge,255,133,10,398,259,33,97,9,398,64.07,65.075
2AE19629220D13A3E055000000000001,ED3409_07065,Bramblestown,61,19,1,81,45,14,22,0,81,75.309,55.556
2AE1962923BB13A3E055000000000001,ED3409_07066,Castlebanny,32,12,0,44,23,9,12,0,44,72.727,52.273
2AE1962923C013A3E055000000000001,ED3409_07067,Castlegannon,31,10,0,41,27,5,9,0,41,75.61,65.854
2AE1962923D213A3E055000000000001,ED3409_07068,Coolhill,57,27,2,86,47,16,22,1,86,66.279,54.651
2AE1962923D313A3E055000000000001,ED3409_07069,Danesfort,137,31,1,169,119,15,33,2,169,81.065,70.414
2AE1962923E013A3E055000000000001,ED3409_07070,Ennisnag,147,30,2,179,126,21,28,4,179,82.123,70.391
2AE1962923E113A3E055000000000001,ED3409_07071,Famma,77,33,0,110,53,23,31,3,110,70,48.182
2AE1962923E813A3E055000000000001,ED3409_07072,Freaghana,52,24,1,77,53,5,19,0,77,67.532,68.831
2AE1962923F113A3E055000000000001,ED3409_07073,Goresbridge,123,103,2,228,130,19,75,4,228,53.947,57.018
2AE1962923F613A3E055000000000001,ED3409_07074,Graiguenamanagh,411,243,18,672,421,71,168,12,672,61.161,62.649
2AE1962923F813A3E055000000000001,ED3409_07075,Inistioge,222,107,8,337,172,55,102,8,337,65.875,51.039
2AE1962923FC13A3E055000000000001,ED3409_07076,Jerpoint Church,221,95,3,319,220,38,58,3,319,69.279,68.966
2AE19629240A13A3E055000000000001,ED3409_07077,Kilfane,74,25,0,99,56,22,20,1,99,74.747,56.566
2AE19629240B13A3E055000000000001,ED3409_07078,Kilkeasy,78,31,3,112,62,25,23,2,112,69.643,55.357
2AE1962923C213A3E055000000000001,ED3409_07079,Kiltorcan,39,8,0,47,33,8,6,0,47,82.979,70.213
2AE1962923C313A3E055000000000001,ED3409_07080,Knocktopher,138,57,2,197,147,10,39,1,197,70.051,74.619
2AE1962923D813A3E055000000000001,ED3409_07081,Pleberstown,51,16,0,67,37,14,16,0,67,76.119,55.224
2AE1962923DE13A3E055000000000001,ED3409_07082,Powerstown,108,48,4,160,96,18,41,5,160,67.5,60
2AE1962923F413A3E055000000000001,ED3409_07083,Stonyford,149,60,6,215,126,35,47,7,215,69.302,58.605
2AE1962923FA13A3E055000000000001,ED3409_07084,Thomastown,559,273,16,848,566,90,178,14,848,65.92,66.745
2AE19629240513A3E055000000000001,ED3409_07085,Tullaherin,56,19,1,76,44,11,19,2,76,73.684,57.895
2AE19629240E13A3E055000000000001,ED3409_07086,Ullard,70,23,2,95,56,15,20,4,95,73.684,58.947
2AE1962923B413A3E055000000000001,ED3409_07087,Woolengrange,84,29,0,113,76,14,22,1,113,74.336,67.257
2AE1962922A913A3E055000000000001,ED3409_07088,Balleen,105,40,9,154,88,28,31,7,154,68.182,57.143
2AE1962922C513A3E055000000000001,ED3409_07089,Ballyconra,49,33,1,83,39,16,27,1,83,59.036,46.988
2AE19629220013A3E055000000000001,ED3409_07090,Baunmore,29,19,0,48,21,10,17,0,48,60.417,43.75
2AE1962923CB13A3E055000000000001,ED3409_07091,Clomantagh,76,34,4,114,72,11,28,3,114,66.667,63.158
2AE1962923ED13A3E055000000000001,ED3409_07092,Galmoy,72,34,6,112,61,17,30,4,112,64.286,54.464
2AE1962923F013A3E055000000000001,ED3409_07093,Glashare,70,36,1,107,61,21,25,0,107,65.421,57.009
2AE1962923FE13A3E055000000000001,ED3409_07094,Johnstown,184,119,7,310,184,26,92,8,310,59.355,59.355
2AE1962923C413A3E055000000000001,ED3409_07095,Lisdowney,57,30,2,89,44,18,24,3,89,64.045,49.438
2AE1962923E213A3E055000000000001,ED3409_07096,Rathbeagh,67,20,0,87,56,13,17,1,87,77.011,64.368
2AE19629240013A3E055000000000001,ED3409_07097,Tubbridbrittain,76,20,1,97,72,7,17,1,97,78.351,74.227
2AE19629241013A3E055000000000001,ED3409_07098,Urlingford,242,212,9,463,286,40,132,5,463,52.268,61.771
2AE1962922A713A3E055000000000001,ED3409_07099,Aglish,233,87,3,323,213,37,66,7,323,72.136,65.944
2AE1962922B413A3E055000000000001,ED3409_07100,Ballincrea,72,33,2,107,53,18,34,2,107,67.29,49.533
2AE1962923D513A3E055000000000001,ED3409_07101,Dunkitt,255,97,12,364,238,31,88,7,364,70.055,65.385
2AE1962923E613A3E055000000000001,ED3409_07102,Farnoge,75,24,2,101,63,13,23,2,101,74.257,62.376
2AE19629240313A3E055000000000001,ED3409_07103,Kilbeacon,48,17,0,65,45,8,12,0,65,73.846,69.231
2AE19629240413A3E055000000000001,ED3409_07104,Kilbride,84,46,1,131,78,21,31,1,131,64.122,59.542
2AE19629240813A3E055000000000001,ED3409_07105,Kilcolumb,161,30,1,192,120,44,28,0,192,83.854,62.5
2AE19629240913A3E055000000000001,ED3409_07106,Kilculliheen (part),"1,320",452,64,"1,836","1,454",98,228,56,"1,836",71.895,79.194
2AE1962923B513A3E055000000000001,ED3409_07107,Killahy,152,81,6,239,128,42,64,5,239,63.598,53.556
2AE1962923BD13A3E055000000000001,ED3409_07108,Kilmakevoge,108,40,3,151,94,23,34,0,151,71.523,62.252
2AE1962923DC13A3E055000000000001,ED3409_07109,Pollrone,317,146,24,487,320,53,101,13,487,65.092,65.708
2AE1962923DD13A3E055000000000001,ED3409_07110,Portnascully,269,102,7,378,255,39,78,6,378,71.164,67.46
2AE1962923E513A3E055000000000001,ED3409_07111,Rathpatrick,278,102,11,391,284,31,67,9,391,71.1,72.634
2AE1962923EA13A3E055000000000001,ED3409_07112,Rossinan,176,56,8,240,138,40,53,9,240,73.333,57.5
2AE19629240F13A3E055000000000001,ED3409_07113,Ullid,267,102,4,373,262,30,76,5,373,71.582,70.241
2AE1962916A813A3E055000000000001,ED3409_08001,Abbeyleix,694,361,18,"1,073",663,112,280,18,"1,073",64.678,61.789
2AE1962916A913A3E055000000000001,ED3409_08002,Aghmacart,76,39,1,116,54,28,33,1,116,65.517,46.552
2AE1962916AE13A3E055000000000001,ED3409_08003,Ballinakill,172,107,9,288,121,79,78,10,288,59.722,42.014
2AE1962916AF13A3E055000000000001,ED3409_08004,Ballyroan,232,113,8,353,216,56,74,7,353,65.722,61.19
2AE1962916B113A3E055000000000001,ED3409_08005,Blandsfort,68,36,4,108,59,18,29,2,108,62.963,54.63
2AE1962916BC13A3E055000000000001,ED3409_08006,Caher,24,9,2,35,9,15,7,4,35,68.571,25.714
2AE1962916C113A3E055000000000001,ED3409_08007,Castletown,154,111,10,275,143,42,80,10,275,56,52
2AE1962916C213A3E055000000000001,ED3409_08008,Clash,78,35,3,116,46,34,34,2,116,67.241,39.655
2AE1962916C613A3E055000000000001,ED3409_08009,Clonkeen,157,47,4,208,133,32,39,4,208,75.481,63.942
2AE1962916C813A3E055000000000001,ED3409_08010,Colt,44,15,2,61,37,8,13,3,61,72.131,60.656
2AE1962916CA13A3E055000000000001,ED3409_08011,Cuffsborough,72,35,2,109,57,20,31,1,109,66.055,52.294
2AE1962916B313A3E055000000000001,ED3409_08012,Cullahill,78,37,3,118,39,48,27,4,118,66.102,33.051
2AE1962916B413A3E055000000000001,ED3409_08013,Cullenagh,31,14,0,45,13,23,8,1,45,68.889,28.889
2AE1962916B713A3E055000000000001,ED3409_08014,Donaghmore,57,32,1,90,43,20,25,2,90,63.333,47.778
2AE1962916B813A3E055000000000001,ED3409_08015,Donore,97,48,5,150,74,31,40,5,150,64.667,49.333
2AE1962916D113A3E055000000000001,ED3409_08016,Dunmore,57,29,0,86,47,16,23,0,86,66.279,54.651
2AE1962916D213A3E055000000000001,ED3409_08017,Durrow,310,151,15,476,302,60,99,15,476,65.126,63.445
2AE1962916D313A3E055000000000001,ED3409_08018,Dysartgallen,63,21,0,84,42,18,23,1,84,75,50
2AE1962916D713A3E055000000000001,ED3409_08019,Fossy,38,14,2,54,32,6,16,0,54,70.37,59.259
2AE1962916DB13A3E055000000000001,ED3409_08020,Grantstown,77,43,1,121,57,24,38,2,121,63.636,47.107
2AE1962916DD13A3E055000000000001,ED3409_08021,Kilcoke,30,15,2,47,22,9,14,2,47,63.83,46.809
2AE1962916DF13A3E055000000000001,ED3409_08022,Kildellig,53,30,2,85,26,25,33,1,85,62.353,30.588
2AE1962916CC13A3E055000000000001,ED3409_08023,Killermogh,89,36,5,130,84,14,27,5,130,68.462,64.615
2AE1962916CF13A3E055000000000001,ED3409_08024,Kilnaseer,60,36,8,104,38,30,27,9,104,57.692,36.538
2AE1962916F713A3E055000000000001,ED3409_08025,Raheen,100,36,3,139,74,31,29,5,139,71.942,53.237
2AE1962916F913A3E055000000000001,ED3409_08026,Rathdowney,259,226,20,505,268,45,173,19,505,51.287,53.069
2AE19629170213A3E055000000000001,ED3409_08027,Timahoe,120,64,4,188,96,37,51,4,188,63.83,51.064
2AE1962916A113A3E055000000000001,ED3409_08028,Ballyadams,95,29,3,127,71,29,25,2,127,74.803,55.906
2AE1962916A713A3E055000000000001,ED3409_08029,Ballylynan,339,154,8,501,372,40,81,8,501,67.665,74.251
2AE1962916B013A3E055000000000001,ED3409_08030,Barrowhouse,113,39,8,160,113,17,23,7,160,70.625,70.625
2AE1962916B513A3E055000000000001,ED3409_08031,Curraclone,61,17,1,79,57,11,11,0,79,77.215,72.152
2AE1962916CB13A3E055000000000001,ED3409_08032,Killabban,105,38,6,149,108,10,26,5,149,70.47,72.483
2AE1962916E213A3E055000000000001,ED3409_08033,Luggacurren,64,35,2,101,28,37,36,0,101,63.366,27.723
2AE1962916F013A3E055000000000001,ED3409_08034,Moyanna,80,34,1,115,61,23,30,1,115,69.565,53.043
2AE1962916F813A3E055000000000001,ED3409_08035,Rathaspick,51,33,2,86,25,24,31,6,86,59.302,29.07
2AE19629170013A3E055000000000001,ED3409_08036,Stradbally,382,260,5,647,442,47,146,12,647,59.042,68.315
2AE19629170113A3E055000000000001,ED3409_08037,Tankardstown,80,32,3,115,77,8,26,4,115,69.565,66.957
2AE19629170313A3E055000000000001,ED3409_08038,Timogue,86,28,1,115,56,32,24,3,115,74.783,48.696
2AE19629170713A3E055000000000001,ED3409_08039,Vicarstown,47,17,4,68,32,13,21,2,68,69.118,47.059
2AE1962916AA13A3E055000000000001,ED3409_08040,Arderin,48,34,0,82,34,26,21,1,82,58.537,41.463
2AE1962916A213A3E055000000000001,ED3409_08041,Ballybrittas,305,72,14,391,301,33,48,9,391,78.005,76.982
2AE1962916A413A3E055000000000001,ED3409_08042,Ballycarroll,84,30,3,117,68,15,31,3,117,71.795,58.12
2AE1962916A513A3E055000000000001,ED3409_08043,Ballyfin,140,70,5,215,91,57,59,8,215,65.116,42.326
2AE1962916B213A3E055000000000001,ED3409_08044,Borris,422,132,25,579,456,35,67,21,579,72.884,78.756
3576C59993454152E0530100007F0280,ED3409_08045/08046,Brisha / Capard,68,34,3,105,43,27,32,3,105,64.762,40.952
2AE1962916BE13A3E055000000000001,ED3409_08047,Cappalough,86,26,0,112,67,21,23,1,112,76.786,59.821
2AE1962916BF13A3E055000000000001,ED3409_08048,Cardtown,36,14,0,50,16,22,12,0,50,72,32
2AE1962916C013A3E055000000000001,ED3409_08049,Castlecuffe,84,51,1,136,61,31,42,2,136,61.765,44.853
2AE1962916C313A3E055000000000001,ED3409_08050,Clonaslee,172,156,7,335,181,35,108,11,335,51.343,54.03
2AE1962916C413A3E055000000000001,ED3409_08051,Clondarrig,442,149,30,621,503,25,70,23,621,71.176,80.998
2AE1962916C513A3E055000000000001,ED3409_08052,Clonin,50,24,3,77,36,21,19,1,77,64.935,46.753
2AE1962916C913A3E055000000000001,ED3409_08053,Coolrain,61,43,1,105,45,30,26,4,105,58.095,42.857
2AE1962916B613A3E055000000000001,ED3409_08054,Dangans,289,194,21,504,360,28,95,21,504,57.341,71.429
2AE1962916D413A3E055000000000001,ED3409_08055,Emo,253,87,9,349,224,48,69,8,349,72.493,64.183
2AE1962916D813A3E055000000000001,ED3409_08056,Garrymore,50,14,1,65,39,11,14,1,65,76.923,60
2AE1962916D913A3E055000000000001,ED3409_08057,Graigue,47,21,1,69,42,5,20,2,69,68.116,60.87
2AE1962916DC13A3E055000000000001,ED3409_08058,Jamestown,117,30,3,150,103,19,25,3,150,78,68.667
2AE1962916DE13A3E055000000000001,ED3409_08059,Kilcolmanbane,143,49,9,201,112,35,42,12,201,71.144,55.721
2AE1962916CD13A3E055000000000001,ED3409_08060,Kilmullen,145,25,3,173,143,13,16,1,173,83.815,82.659
2AE1962916CE13A3E055000000000001,ED3409_08061,Kilmurry,60,20,0,80,53,13,14,0,80,75,66.25
2AE1962916E113A3E055000000000001,ED3409_08062,Lacka,58,26,3,87,31,32,22,2,87,66.667,35.632
2AE1962916E913A3E055000000000001,ED3409_08063,Marymount,34,15,0,49,26,16,7,0,49,69.388,53.061
2AE1962916EA13A3E055000000000001,ED3409_08064,Meelick,87,43,3,133,88,14,30,1,133,65.414,66.165
2AE1962916ED13A3E055000000000001,ED3409_08065,Mountmellick Rural,231,78,15,324,233,29,52,10,324,71.296,71.914
2AE1962916EE13A3E055000000000001,ED3409_08066,Mountmellick Urban,634,492,43,"1,169",735,79,329,26,"1,169",54.234,62.874
2AE1962916EF13A3E055000000000001,ED3409_08067,Mountrath,509,365,34,908,516,96,262,34,908,56.057,56.828
2AE1962916F113A3E055000000000001,ED3409_08068,Nealstown,22,8,0,30,8,12,10,0,30,73.333,26.667
2AE1962916F313A3E055000000000001,ED3409_08069,O'More's Forest,105,46,6,157,81,26,43,7,157,66.879,51.592
2AE1962916F413A3E055000000000001,ED3409_08070,Portarlington South,"1,689",762,79,"2,530","1,876",174,421,59,"2,530",66.759,74.15
2AE1962916F513A3E055000000000001,ED3409_08071,Portlaoighise (Maryborough) Rural,"3,514","1,397",214,"5,125","3,974",310,656,185,"5,125",68.566,77.541
2AE1962916F613A3E055000000000001,ED3409_08072,Portlaoighise (Maryborough) Urban,921,617,70,"1,608","1,032",116,405,55,"1,608",57.276,64.179
2AE1962916E413A3E055000000000001,ED3409_08073,Rearymore,57,36,1,94,54,12,28,0,94,60.638,57.447
2AE1962916E513A3E055000000000001,ED3409_08074,Rosenallis,96,42,2,140,93,17,28,2,140,68.571,66.429
2AE1962916E713A3E055000000000001,ED3409_08075,Sallyford,128,49,11,188,122,19,39,8,188,68.085,64.894
2AE1962916E813A3E055000000000001,ED3409_08076,Shaen,221,67,4,292,205,37,45,5,292,75.685,70.205
2AE19629170413A3E055000000000001,ED3409_08077,Tinnahinch,39,24,0,63,38,8,17,0,63,61.905,60.317
2AE19629170513A3E055000000000001,ED3409_08078,Trumra,57,29,2,88,52,12,23,1,88,64.773,59.091
2AE1962916A313A3E055000000000001,ED3409_08079,Ballybrophy,43,20,1,64,33,15,15,1,64,67.188,51.563
2AE1962916BA13A3E055000000000001,ED3409_08080,Borris-in-Ossory,185,132,8,325,196,25,94,10,325,56.923,60.308
2AE1962916C713A3E055000000000001,ED3409_08081,Clonmore,41,31,1,73,23,20,28,2,73,56.164,31.507
2AE1962916D513A3E055000000000001,ED3409_08082,Errill,78,58,8,144,55,33,50,6,144,54.167,38.194
2AE1962916D013A3E055000000000001,ED3409_08083,Kyle,56,31,0,87,41,16,29,1,87,64.368,47.126
2AE1962916E013A3E055000000000001,ED3409_08084,Kyle South,64,34,4,102,44,29,25,4,102,62.745,43.137
2AE1962916EB13A3E055000000000001,ED3409_08085,Moneenalassa,32,14,1,47,15,21,9,2,47,68.085,31.915
2AE1962916EC13A3E055000000000001,ED3409_08086,Moneymore,27,19,0,46,25,5,16,0,46,58.696,54.348
2AE1962916E313A3E055000000000001,ED3409_08087,Rathsaran,128,84,5,217,125,39,51,2,217,58.986,57.604
2AE1962916AB13A3E055000000000001,ED3409_08088,Ardough,67,43,0,110,61,11,37,1,110,60.909,55.455
2AE1962916AC13A3E055000000000001,ED3409_08089,Arless,92,39,2,133,80,13,39,1,133,69.173,60.15
2AE1962916AD13A3E055000000000001,ED3409_08090,Ballickmoyler,155,68,11,234,161,16,48,9,234,66.239,68.803
2AE1962916A613A3E055000000000001,ED3409_08091,Ballylehane,41,20,0,61,31,12,17,1,61,67.213,50.82
2AE1962916B913A3E055000000000001,ED3409_08092,Doonane,157,112,5,274,133,50,86,5,274,57.299,48.54
2AE1962916D613A3E055000000000001,ED3409_08093,Farnans,43,22,2,67,34,10,21,2,67,64.179,50.746
2AE1962916DA13A3E055000000000001,ED3409_08094,Graigue Rural,"1,096",446,68,"1,610","1,239",98,209,64,"1,610",68.075,76.957
2AE1962916F213A3E055000000000001,ED3409_08095,Newtown,63,42,3,108,58,15,28,7,108,58.333,53.704
2AE1962916E613A3E055000000000001,ED3409_08096,Rossmore,107,31,1,139,89,20,28,2,139,76.978,64.029
2AE1962916FF13A3E055000000000001,ED3409_08097,Shrule,71,29,3,103,67,9,21,6,103,68.932,65.049
2AE19629170613A3E055000000000001,ED3409_08098,Turra,91,31,3,125,71,21,25,8,125,72.8,56.8
2AE19629192513A3E055000000000001,ED3409_09001,Longford No. 1 Urban,728,749,62,"1,539",808,125,542,64,"1,539",47.303,52.502
2AE19629192613A3E055000000000001,ED3409_09002,Longford No. 2 Urban,293,118,10,421,309,37,63,12,421,69.596,73.397
2AE19629180613A3E055000000000001,ED3409_09003,Agharra,109,54,2,165,62,47,53,3,165,66.061,37.576
2AE19629180C13A3E055000000000001,ED3409_09004,Ballymahon,650,321,49,"1,020",710,60,215,35,"1,020",63.725,69.608
2AE1962917EE13A3E055000000000001,ED3409_09005,Cashel East,56,54,6,116,32,26,55,3,116,48.276,27.586
2AE1962917EF13A3E055000000000001,ED3409_09006,Cashel West,148,69,7,224,78,68,70,8,224,66.071,34.821
2AE1962918EB13A3E055000000000001,ED3409_09007,Doory,95,50,7,152,58,46,43,5,152,62.5,38.158
2AE19629190013A3E055000000000001,ED3409_09008,Forgney,107,48,6,161,89,23,45,4,161,66.46,55.28
2AE19629190113A3E055000000000001,ED3409_09009,Foxhall,100,104,6,210,57,53,94,6,210,47.619,27.143
2AE19629190F13A3E055000000000001,ED3409_09010,Kilcommock,223,138,12,373,154,94,115,10,373,59.786,41.287
2AE19629191013A3E055000000000001,ED3409_09011,Kilglass,162,90,2,254,88,84,78,4,254,63.78,34.646
2AE19629191A13A3E055000000000001,ED3409_09012,Ledwithstown,80,50,4,134,50,31,49,4,134,59.701,37.313
2AE19629180413A3E055000000000001,ED3409_09013,Abbeylara,74,45,1,120,80,7,32,1,120,61.667,66.667
2AE19629180913A3E055000000000001,ED3409_09014,Ballinalee,158,75,8,241,159,20,51,11,241,65.56,65.975
2AE19629180D13A3E055000000000001,ED3409_09015,Ballymuigh,60,38,1,99,59,4,33,3,99,60.606,59.596
2AE19629180F13A3E055000000000001,ED3409_09016,Bunlahy,37,29,4,70,33,7,26,4,70,52.857,47.143
2AE1962917F213A3E055000000000001,ED3409_09017,Columbkille,121,89,3,213,127,19,66,1,213,56.808,59.624
2AE1962917F313A3E055000000000001,ED3409_09018,Coolamber,75,46,1,122,75,9,35,3,122,61.475,61.475
2AE1962918DE13A3E055000000000001,ED3409_09019,Creevy,66,38,8,112,63,14,30,5,112,58.929,56.25
2AE1962918DF13A3E055000000000001,ED3409_09020,Crosagstown,62,24,1,87,64,4,18,1,87,71.264,73.563
2AE1962918E013A3E055000000000001,ED3409_09021,Currygrane,31,15,1,47,30,6,10,1,47,65.957,63.83
2AE1962918EA13A3E055000000000001,ED3409_09022,Dalystown,35,27,4,66,29,11,22,4,66,53.03,43.939
2AE1962918F613A3E055000000000001,ED3409_09023,Drummeel,24,25,0,49,24,7,17,1,49,48.98,48.98
3576C59992AD4152E0530100007F0280,ED3409_09024/09035,Firry / Newgrove,47,33,2,82,42,7,29,4,82,57.317,51.22
2AE19629190213A3E055000000000001,ED3409_09025,Gelshagh,84,33,3,120,69,21,28,2,120,70,57.5
2AE19629190313A3E055000000000001,ED3409_09026,Granard Rural,64,34,5,103,63,9,27,4,103,62.136,61.165
2AE19629190413A3E055000000000001,ED3409_09027,Granard Urban,251,168,13,432,268,28,123,13,432,58.102,62.037
2AE19629191913A3E055000000000001,ED3409_09028,Knockanbaun,38,17,1,56,40,5,10,1,56,67.857,71.429
2AE19629191B13A3E055000000000001,ED3409_09029,Lislea,33,15,4,52,26,8,14,4,52,63.462,50
2AE1962918F713A3E055000000000001,ED3409_09030,Meathas Truim,511,273,36,820,526,75,187,32,820,62.317,64.146
2AE19629192813A3E055000000000001,ED3409_09031,Milltown,75,44,2,121,68,14,34,5,121,61.983,56.198
2AE19629192913A3E055000000000001,ED3409_09032,Moatfarrell,63,9,0,72,48,9,14,1,72,87.5,66.667
2AE19629193313A3E055000000000001,ED3409_09033,Moyne,69,51,5,125,64,13,42,6,125,55.2,51.2
2AE19629194013A3E055000000000001,ED3409_09034,Mullanalaghta,69,34,3,106,48,18,39,1,106,65.094,45.283
2AE19629194D13A3E055000000000001,ED3409_09036,Sonnagh,58,40,5,103,57,8,35,3,103,56.311,55.34
2AE19629180513A3E055000000000001,ED3409_09037,Aghaboy,150,83,7,240,134,35,65,6,240,62.5,55.833
2AE19629180713A3E055000000000001,ED3409_09038,Ardagh East,149,80,4,233,99,61,67,6,233,63.948,42.489
2AE19629180813A3E055000000000001,ED3409_09039,Ardagh West,105,43,3,151,70,38,38,5,151,69.536,46.358
2AE19629180A13A3E055000000000001,ED3409_09040,Ballinamuck East,140,63,2,205,143,22,38,2,205,68.293,69.756
2AE19629180B13A3E055000000000001,ED3409_09041,Ballinamuck West,109,63,4,176,93,23,56,4,176,61.932,52.841
2AE19629180E13A3E055000000000001,ED3409_09042,Breanrisk,189,106,4,299,175,31,86,7,299,63.211,58.528
2AE19629181013A3E055000000000001,ED3409_09043,Caldragh,554,156,16,726,555,40,112,19,726,76.309,76.446
2AE1962917F013A3E055000000000001,ED3409_09044,Cloondara,164,67,6,237,106,57,66,8,237,69.198,44.726
2AE1962917F113A3E055000000000001,ED3409_09045,Cloonee,194,68,4,266,169,37,55,5,266,72.932,63.534
2AE1962918DD13A3E055000000000001,ED3409_09046,Corboy,95,40,4,139,74,23,37,5,139,68.345,53.237
2AE1962918EC13A3E055000000000001,ED3409_09047,Drumgort,99,59,5,163,86,20,53,4,163,60.736,52.761
2AE1962918F513A3E055000000000001,ED3409_09048,Drumlish,349,185,13,547,364,45,124,14,547,63.803,66.545
2AE19629191113A3E055000000000001,ED3409_09049,Killashee,101,71,2,174,107,20,45,2,174,58.046,61.494
2AE19629191813A3E055000000000001,ED3409_09050,Killoe,62,40,6,108,54,15,34,5,108,57.407,50
